pkg_Title_ID	Region	Title_RIF_Missing	pkg_link	License	pkg_Content_ID	last_modified		pkg_File_Size		PSP2_SYSTEM_VER	APP_VER	VERSION
PCSG00716	JP	Clover Day's ～Making for Happiness.～          [ID: CROVERDAYSVERVIT]	http://zeus.dl.playstation.net/cdn/JP0061/PCSG00716_00/JP0061-PCSG00716_00-CROVERDAYSVERVIT_bg_1_1070dd098944ad01bbf8602a408f246a691b246d.pkg	KO5ifR1dQ+d7BQDdYwi1xdzQDGS/c5B/mGuQi2NkMJAK8wzB57/kRZw/Zu3v+G0462VzA9/T36MxPrgBAPUAFtQA	JP0061-PCSG00716_00-CROVERDAYSVERVIT	2020/01/01		3482873216		3.63	01.00	01.01
PCSG00845	JP	シルヴァリオヴェンデッタ -Verse of Orpheus-          [ID: SILVERIOVENDETTA]	http://zeus.dl.playstation.net/cdn/JP0061/PCSG00845_00/JP0061-PCSG00845_00-SILVERIOVENDETTA_bg_1_6a7390ae07d08e5cb3247007e3e8dcd9ad0ac2ed.pkg	KO5ifR1dQ+d7BQDdYwi1xcLEFGR/sKdPmGuQp3+Yq5+La0iIIz7/VVfpH/31/sfZhOXJgU+bJKaOxvjgBgCdBRac	JP0061-PCSG00845_00-SILVERIOVENDETTA	2020/01/01		1769667216		3.55	01.00	01.01
PCSG01259	JP	シルヴァリオ トリニティ -Beyond the Horizon-          [ID: BEYONDTHEHORIZON]	http://zeus.dl.playstation.net/cdn/JP0061/PCSG01259_00/JP0061-PCSG01259_00-BEYONDTHEHORIZON_bg_1_38c1e4467307cf709e980f6ca5f5ce1fbe1302dc.pkg	KO5ifR1dQ+d7BQDdYwixxdDI1BJkv5NrpL+fS4iHq4d/kGeUvx8+/4Wc9XAobZ9xZKdOxD8R/8KVozE+uAEA1doU8gAA	JP0061-PCSG01259_00-BEYONDTHEHORIZON	2020/01/01		3373130496		3.69	01.00	01.01
PCSG90072	JP	[*No zRIF] 神咒神威神楽 曙之光 体験版          [ID: KAJIRIKAMUITRIAL]	http://zeus.dl.playstation.net/cdn/JP0061/PCSG90072_00/ceUaDjJCPfUMmgDNpHWVipptrJIveejenJNbmrYxUUMuyxqocUcSBetcGnsknmwSkMDXiuBXmcqPQTTQlKICTqijKJjxZVnRbfmfF.pkg	NOT REQUIRED	JP0061-PCSG90072_00-KAJIRIKAMUITRIAL	2020/01/01		369369456		2.05	01.00	01.03
PCSG90126	JP	[*No zRIF] 相州戦神館學園 八命陣 天之刻 体験版          [ID: SENSHINKANTRIALV]	http://zeus.dl.playstation.net/cdn/JP0061/PCSG90126_00/aTzaHmyzPCVfiYBRtbRFnTkRCTiLoTzpaQNFnOADTkPHJEtSgFwGpuEZGvkMEdVAvazcEPoBgofaBeglJpQqdCGWlJXvWGNcXlZip.pkg	NOT REQUIRED	JP0061-PCSG90126_00-SENSHINKANTRIALV	2020/01/01		476761072		3.15	01.00	01.01
PCSG90219	JP	シルヴァリオヴェンデッタ -Verse of Orpheus- 体験版          [ID: SILVERIOVENDETTA]	http://zeus.dl.playstation.net/cdn/JP0061/PCSG90219_00/JP0061-PCSG90219_00-SILVERIOVENDETTA_bg_1_342c989f22d39b2da4b251ad66cbe0e7ed68fcac.pkg	KO5ifR1dQ+d7BQDdAzbV3dLAyNASZH+wp0+Ya5Cnf5irn4trSIgjPv+9r0zkkIs9ucruqt1jAa+yx6MxPrgBALhaFOAA	JP0061-PCSG90219_00-SILVERIOVENDETTA	2020/01/01		534825264		3.55	01.00	01.00
PCSG00390	JP	JUDAS CODE（ジューダス コード）          [ID: PRODUCT000000001]	http://ares.dl.playstation.net/cdn/JP0062/PCSG00390_00/oLWFnUlveakQPJmvgxHsFpwslJXPVyoVxqBegbbOMbMUuVcrnBmsMDDOlpMLHZUPJEBiLGYtbLkxOShpRTMHVlKDqxUbmWMTaMQtM.pkg	KO5ifR1dg/J5YXyvAKB7YLYYW4LtDwjydwl1DoHbic9/gb9O/1tv016uI7vGbtvqeVKjMT64AQAW4xSQ	JP0062-PCSG00390_00-PRODUCT000000001	2020/01/01		584386384		3.15	01.00	01.01
PCSG90217	JP	雷子‐紺碧の章‐ 体験版          [ID: KLONKLON05210331]	http://zeus.dl.playstation.net/cdn/JP0064/PCSG90217_00/JP0064-PCSG90217_00-KLONKLON05210331_bg_1_ce21d674f0b5f5d9c1df1378ff979294f6f5aae7.pkg	KO5ifR1dQ+d7BQDdYwK2xdLAyNAcZL+3j78fCBuYGhkaGBsb4vNfhyfbpDmhUz++Vbiey+fp92M0xgc3AACADBQ4	JP0064-PCSG90217_00-KLONKLON05210331	2020/01/01		495067392		3.57	01.00	01.00
PCSG00664	JP	なないろ リンカネーション          [ID: NANAIROREINCAR01]	http://zeus.dl.playstation.net/cdn/JP0072/PCSG00664_00/JP0072-PCSG00664_00-NANAIROREINCAR01_bg_1_7372172c6120a42c7c463f6de97dfcf767ca82c7.pkg	KO5ifR1dQ+d7BQCdArPFzMwEZL+fo5+jZ5B/kKunn7NjkIEhPv9tOm3K6znP1p3ptj1TdGSRyGiMD24AAIeAEl4A	JP0072-PCSG00664_00-NANAIROREINCAR01	2020/01/01		1527815680		3.52	01.00	01.03
PCSG00817	JP	EVE burst error R          [ID: EVEBURSTERRORR01]	http://zeus.dl.playstation.net/cdn/JP0072/PCSG00817_00/JP0072-PCSG00817_00-EVEBURSTERRORR01_bg_1_1315665f52d6ca8b7fba42db2a603e6f370fe72c.pkg	KO5ifR1dQ+d7BQCdArPFwtAcZL9rmKtTaFBwiGtQkH9QkIEhPv8dX/703pnoIwtUHX33Lm1cWDEa44MbAAB5vRaH	JP0072-PCSG00817_00-EVEBURSTERRORR01	2020/01/01		1315030832		3.57	01.00	01.02
PCSG00959	JP	DESIRE remaster ver.          [ID: DESIREREMASTER01]	http://zeus.dl.playstation.net/cdn/JP0072/PCSG00959_00/JP0072-PCSG00959_00-DESIREREMASTER01_bg_1_266cdcf37eaf4d9e5a8dceb03ef7a5ab164cd30f.pkg	KO5ifR1dQ+d7BQCdArPF0tQSZL+La7BnkGuQq69jcIhrkIEhPv+Fi1W0mO54d4KP35lr48m/EqMxPrgBADARE/sA	JP0072-PCSG00959_00-DESIREREMASTER01	2020/01/01		1444627792		3.63	01.00	01.01
PCSG01100	JP	慟哭そして…          [ID: DOUKOKUSOSHITE01]	http://zeus.dl.playstation.net/cdn/JP0072/PCSG01100_00/JP0072-PCSG01100_00-DOUKOKUSOSHITE01_bg_1_a9a4f76c5a9a877e5e994642ed3784a257820273.pkg	KO5ifR1dQ+d7BQCdArXF0NAAbL+Lf6i3v3dosH+wh2eIq4EhPv/1txteX/xT0LJuv5Ktms2R2NEYH9wAAIFZFCYA	JP0072-PCSG01100_00-DOUKOKUSOSHITE01	2020/01/01		797361088		3.67	01.00	01.01
PCSG01249	JP	EVE rebirth terror          [ID: EVEREBIRTHTERROR]	http://zeus.dl.playstation.net/cdn/JP0072/PCSG01249_00/JP0072-PCSG01249_00-EVEREBIRTHTERROR_bg_1_f83ca8fe0d92c89da6a34ab6158f3122f3181e86.pkg	KO5ifR1dQ+d7BQCdArXF0MjEEmS/a5hrkKuTZ1CIR4hrUJB/ED7//XK61XDLkfHDJo973ueqfA+MxvjgBgApTRZX	JP0072-PCSG01249_00-EVEREBIRTHTERROR	2020/01/01		1382209088		3.69	01.00	01.01
PCSG90176	JP	なないろ リンカネーション 体験版          [ID: NANAIROREINCAR01]	http://zeus.dl.playstation.net/cdn/JP0072/PCSG90176_00/JP0072-PCSG90176_00-NANAIROREINCAR01_bg_1_93d28fa8fa5ae611fda810af9f15012e49c604d1.pkg	KO5ifR1dg/J5YXyvAKBTILZYGhiam4Hs93P0c/QM8g9y9fRzdgwyMMTnv088wr7vz/0rOSe6+PcWHt77ozE+uAEA+5MVqAAA	JP0072-PCSG90176_00-NANAIROREINCAR01	2020/01/01		390670720		3.52	01.00	01.00
PCSG00442	JP	Farming Simulator 14          [ID: FARMINGSIMULAT14]	http://zeus.dl.playstation.net/cdn/JP0075/PCSG00442_00/UJDtWLvnEsHYCxZjRvjofVbFNJYIXaxoTBtFITzIWgQwJgStlIGlSOKXqCaerTQXeOSfnNHVkghHkePBsaQVYczitzdoYqBAxUcLk.pkg	KO5ifR1dQ+d7BQCdYgq1xcTECGS/m2OQr6efe7Cnb6iPY4ihCT7/5azb1nJeS3JTZffBg56v3yqOxvjgBgBBfxXU	JP0075-PCSG00442_00-FARMINGSIMULAT14	2020/01/01		62533472		3.15	01.00	01.01
PCSG00513	JP	SteamWorld Dig          [ID: STEAMWORLDDIG000]	http://zeus.dl.playstation.net/cdn/JP0075/PCSG00513_00/HZLyZLhXGMTLLhMYPBHEIuWxUEhGxoSDlKzdTNfluGRuTigSsQODVFroryFmWYnGjDmDYAKuwXdmWHqUvCpmaFmUeRLThMgHDyZDA.pkg	KO5ifR1dQ+d7BQCdYgq1xdTQGGR/cIiro2+4f5CPi4snyG58/vMpmcb5ZMopwZVFu/WOB6xYMBrjgxsAALBWFOYA	JP0075-PCSG00513_00-STEAMWORLDDIG000	2020/01/01		78901472		3.35	01.00	01.01
PCSG00864	JP	Farming Simulator 16          [ID: FARMINGSIMULAT16]	http://zeus.dl.playstation.net/cdn/JP0075/PCSG00864_00/JP0075-PCSG00864_00-FARMINGSIMULAT16_bg_1_76855a54d7b597e6e57a97e874a68f0b33b05fc4.pkg	KO5ifR1dQ+d7BQCdYgq1xcLMBGS/m2OQr6efe7Cnb6iPY4ihGT7/MemaT1l8nPVx2G++jWwRR/xHY3xwAwDg6xPL	JP0075-PCSG00864_00-FARMINGSIMULAT16	2020/01/01		96373568		3.57	01.00	01.01
PCSG01050	JP	Farming Simulator 18          [ID: FARMINGSIMULAT18]	http://zeus.dl.playstation.net/cdn/JP0075/PCSG01050_00/JP0075-PCSG01050_00-FARMINGSIMULAT18_bg_1_ef7c91a43ee7c1027f3382df23ebeab0c91a6172.pkg	KO5ifR1dQ+d7BQCdYgqxxRBqv5tjkK+nn3uwp2+oj2OIoQU+/xXzhH33M2j7XHRx41axqDlbRmN8cAMAE24VIAAA	JP0075-PCSG01050_00-FARMINGSIMULAT18	2020/01/01		157796320		3.63	01.00	01.00
PCSG00266	JP	Rainbow Moon          [ID: RAINBOWMOON00001]	http://ares.dl.playstation.net/cdn/JP0078/PCSG00266_00/AttQkKzjvNyYAsRAjlnkQgOMyxUqVhklhmvqMrpwHkhUMauWIpvsEnlzfHYRsOxasfAIjNMzrlZNUdIGvBEpyCoeWtzXOqnMLavvv.pkg	KO5ifR1dg/J5YXyvAKBTLKC2GJmZgewPcvT0c/IP9/X39wPbic9/8hVM3bFcghOidksbSU2WfzjIo4N5pKdHAM76EfgA	JP0078-PCSG00266_00-RAINBOWMOON00001	2020/01/01		1490691744		3.01	01.00	01.01
PCSG00443	JP	Söldner-X 2: Final Prototype          [ID: SOLDNERX2FINALPR]	http://zeus.dl.playstation.net/cdn/JP0078/PCSG00443_00/JP0078-PCSG00443_00-SOLDNERX2FINALPR_bg_1_2a0e8f61be1b2d23fafbacc1dc8ec1f9459c2c38.pkg	KO5ifR1dQ+d7BQCdYgG1xcTEGGR/sL+Pi59rUISRm6efo09AED7/ibkde7t3qcHX31fFWP4rCnaNxvjgBgB/1RVY	JP0078-PCSG00443_00-SOLDNERX2FINALPR	2020/01/01		943180224		3.36	01.00	01.02
PCSG01006	JP	Bard's Gold          [ID: BARDSGOLDGAME000]	http://zeus.dl.playstation.net/cdn/JP0078/PCSG01006_00/JP0078-PCSG01006_00-BARDSGOLDGAME000_bg_1_0d6aecfbe1be20f5fb0957dbe6af452717f6d980.pkg	KO5ifR1dQ+d7BQCdYgGxxRDoNJD9To5BLsHu/j4u7o6+ILvw+a96tsr/T3sDa6s2n3/78cRuttEYH9wAAL55FsEA	JP0078-PCSG01006_00-BARDSGOLDGAME000	2020/01/01		95762256		3.61	01.00	01.01
PCSG01147	JP	Reverie          [ID: REVERIEGAME00000]	http://zeus.dl.playstation.net/cdn/JP0078/PCSG01147_00/JP0078-PCSG01147_00-REVERIEGAME00000_bg_1_add79b8972bc0cce05357a2c7239be49e26b1cef.pkg	KO5ifR1dQ+d7BQCdYgGxxdDQxBxkf5BrmGuQp6u7o68r2FJ8/mt7vd+VkyHvu+J1hYBNXP2hozE+uAEAUAwTeQAA	JP0078-PCSG01147_00-REVERIEGAME00000	2020/01/01		218753824		3.67	01.00	01.01
PCSG01170	JP	Sir Eatsalot          [ID: SIREATSALOTJAPAN]	http://zeus.dl.playstation.net/cdn/JP0078/PCSG01170_00/JP0078-PCSG01170_00-SIREATSALOTJAPAN_bg_1_1a715bcd64f0154f2d8c8841e392729450c41101.pkg	KO5ifR1dQ+d7BQCdYgGxxdDQHGx/sGeQq2NIsKOPf4iXY4CjHz7/Vb9oP7/H5fKaWccnB5zSjSsejfHBDQBE4hZn	JP0078-PCSG01170_00-SIREATSALOTJAPAN	2020/01/01		591388016		3.67	01.00	01.02
PCSG01236	JP	Fast Striker          [ID: FASTSTRIKER00000]	http://zeus.dl.playstation.net/cdn/JP0078/PCSG01236_00/JP0078-PCSG01236_00-FASTSTRIKER00000_bg_1_f09f947cf0f8f3bac881529b4d1ab3f5a58f75ac.pkg	KO5ifR1dQ+d7BQCdYgGxxdDI2Axkv5tjcEhwSJCnt2sQ2FJ8/pO7tnHZt3/RzufzXt04ds5q5WiMD24AADSHFwYA	JP0078-PCSG01236_00-FASTSTRIKER00000	2020/01/01		99336768		3.68	01.00	01.01
PCSG01237	JP	STAY          [ID: STAYJAPAN0000000]	http://zeus.dl.playstation.net/cdn/JP0078/PCSG01237_00/JP0078-PCSG01237_00-STAYJAPAN0000000_bg_1_207c064802275ea7b99381124cb3b227b7331d2c.pkg	KO5ifR1dQ+d7BQCdYgGxxdDI2Bxkf3CIY6SXY4CjH9RSfP5j2mZ6NjDhib+3ucuvDDWd36MxPrgBAE+KE4AA	JP0078-PCSG01237_00-STAYJAPAN0000000	2020/01/01		227730080		3.68	01.00	01.02
PCSG01240	JP	Super Destronaut DX: Intruders Edition          [ID: SUPERDESTRONAUTD]	http://zeus.dl.playstation.net/cdn/JP0078/PCSG01240_00/JP0078-PCSG01240_00-SUPERDESTRONAUTD_bg_1_337cf46180ca076c90954d185a336df7f5db891d.pkg	KO5ifR1dQ+d7BQCdYgGxxdDIBGx/cGiAa5CLa3BIkL+fY2iICz7/OXvp8uZvXJ67bouu79tlk06OxvjgBgD73xUN	JP0078-PCSG01240_00-SUPERDESTRONAUTD	2020/01/01		168290832		3.69	01.00	01.00
PCSG01251	JP	Ghoulboy          [ID: GHOULBOY00000000]	http://zeus.dl.playstation.net/cdn/JP0078/PCSG01251_00/JP0078-PCSG01251_00-GHOULBOY00000000_bg_1_d2ffe0064c7ebdf0d67df94891ac2c84e56f4289.pkg	KO5ifR1dQ+d7BQCdYgGxxdDI1BBkv7uHf6iPk38kzFJ8/ivdHe63+t6Dum8zrqwPSDqjPBrjgxsAABOSFcUA	JP0078-PCSG01251_00-GHOULBOY00000000	2020/01/01		262138768		3.69	01.00	01.02
PCSG01257	JP	I Am The Hero          [ID: IAMTHEHEROJAPAN0]	http://zeus.dl.playstation.net/cdn/JP0078/PCSG01257_00/JP0078-PCSG01257_00-IAMTHEHEROJAPAN0_bg_1_225e4c711f1107c8733539e2a412920de5eb530d.pkg	KO5ifR1dQ+d7BQCdYgGxxdDI1Bxkv6ejb4iHq4drkL+XY4CjnwE+/5VU65tccWfOvPTxWXrTpt0mozE+uAEA3dQVAAAA	JP0078-PCSG01257_00-IAMTHEHEROJAPAN0	2020/01/01		154490272		3.69	01.00	01.01
PCSG01272	JP	Furwind          [ID: FURWIND000000000]	http://zeus.dl.playstation.net/cdn/JP0078/PCSG01272_00/JP0078-PCSG01272_00-FURWIND000000000_bg_1_896edf047a55f5ece881cc998dc127e5daea3b72.pkg	KO5ifR1dQ+d7BQCdYgGxxdDI3Ahkv1toULinnwvcUnz+c/boZ4p6+s9AaJP458vT75mPxvjgBgA8bxQW	JP0078-PCSG01272_00-FURWIND000000000	2020/01/01		109674544		3.69	01.00	01.00
PCSG01278	JP	Devious Dungeon 2          [ID: DEVIOUSDUNGEON2J]	http://zeus.dl.playstation.net/cdn/JP0078/PCSG01278_00/JP0078-PCSG01278_00-DEVIOUSDUNGEON2J_bg_1_18685f73aae676ec49725be37afef71d6d257819.pkg	KO5ifR1dQ+d7BQCdYgGxxdDI3AJkv4trmKd/aLBLqJ+7q7+fkRc+/017kxZR2qK8qWczs3BljVH9aIwPbgAAkFYUKwAA	JP0078-PCSG01278_00-DEVIOUSDUNGEON2J	2020/01/01		141520656		3.69	01.00	01.01
PCSG01279	JP	Conga Master Go          [ID: CONGAMASTERGO000]	http://zeus.dl.playstation.net/cdn/JP0078/PCSG01279_00/JP0078-PCSG01279_00-CONGAMASTERGO000_bg_1_39878745529847621c8948a4eb6012921a0679ab.pkg	KO5ifR1dQ+d7BQCdYgGxxdDI3BJkP9Byd0dfx+AQ1yB3f5AZeEDJFcGPJ7fd/n51u8t759fh3qMxPrgBACz9FvwA	JP0078-PCSG01279_00-CONGAMASTERGO000	2020/01/01		579959344		3.69	01.00	01.02
PCSG01292	JP	A Hole New World          [ID: AHOLENEWWORLD000]	http://zeus.dl.playstation.net/cdn/JP0078/PCSG01292_00/JP0078-PCSG01292_00-AHOLENEWWORLD000_bg_1_2b0ffb212f2a0661e0c23c87f7cce1485793de83.pkg	KO5ifR1dQ+d7BQCdYgGxxdDI0ghsv4e/j6ufa3i4f5APyEx8/rNJuKvh/e7EjxnLX1dOjY7qGY3xwQ0AbtUV8QAA	JP0078-PCSG01292_00-AHOLENEWWORLD000	2020/01/01		782718848		3.69	01.00	01.01
PCSG01295	JP	Habroxia          [ID: HABROXIA00000000]	http://zeus.dl.playstation.net/cdn/JP0078/PCSG01295_00/JP0078-PCSG01295_00-HABROXIA00000000_bg_1_c20a6770f3f72aae514a41e32d0db4ab2378c2e4.pkg	KO5ifR1dQ+d7BQCdYgGxxdDI0hRkv4ejU5B/hKcjzFJ8/pP+nfZRU97A3SJ745ITUxeORvggBwAfExNm	JP0078-PCSG01295_00-HABROXIA00000000	2020/01/01		34801680		3.69	01.00	01.01
PCSG00008	JP	LORD of APOCALYPSE          [ID: LORDOFAPOCALYPSE]	http://zeus.dl.playstation.net/cdn/JP0082/PCSG00008_00/OGcnsDIgGioMfmTyMgrIPCJJqvdlSGmRXZeAeVJaMHaKFfbDiemllIGtWFagItYvKvtudSscJJQMiXWawWVDkxCgsEBGmcyBMFoWp.pkg	KO5ifR1dQ+d7BQBdgbDFAmS/j3+Qi7+bY4C/s6NPZECwKz7/Gb7s4zMpv/L70SfLsxN+ftgxGuODGwAAxUgXWgAA	JP0082-PCSG00008_00-LORDOFAPOCALYPSE	2020/01/01		1477129440		1.05	01.00	01.01
PCSG00023	JP	地獄の軍団          [ID: ARMYCORPSOFHELLJ]	http://zeus.dl.playstation.net/cdn/JP0082/PCSG00023_00/GunKYulDsuCiWQRaBEmUupyNWeINyQRnlgQZAxARcTnQjppTZwXkAvSEPudMroqbSaSnHTrhDoLTXWiytbOwCTPpNJKnlVetupRbj.pkg	KO5ifR1dQ+d7BQBdAbfFyBhsf5BvpLN/UECwv5uHq4+PFz7/bQzc3Prratlepr62eav4TBxHY3xwAwBodBVG	JP0082-PCSG00023_00-ARMYCORPSOFHELLJ	2020/01/01		621449168		1.04	01.00	01.01
PCSG00135	JP	Call of Duty® Black Ops: Declassified          [ID: DECLASSIFIEDJP01]	http://zeus.dl.playstation.net/cdn/JP0082/PCSG00135_00/GNtYAoFHVYhMxdrHZFFIsxFfICkgXalOGgiobEhTcnOmCrSmCflHUpBBEfHfUgYRLRElCsiBiQcLfVEfjttozKHEgXdrxiFpolAdd.pkg	KO5ifR1dQ+d7BQBdAbPF0NgUZL+Lq7OPY3Cwp5unqwtQ3hCf/1gncAUwuOScnRGr8PH3ocvJozE+uAEAZ/oUKQAA	JP0082-PCSG00135_00-DECLASSIFIEDJP01	2020/01/01		2299976944		1.80	01.00	01.00
PCSG00182	JP	拡散性ミリオンアーサー          [ID: MILLIONARTHURPSV]	http://zeus.dl.playstation.net/cdn/JP0082/PCSG00182_00/LYCcuEVxqjjgvLScQFxmcHHIaFgrWsqwaCNHTCAXTJkhESuWzquHkFQJdxyBCsiSvNkHDSvNYCqllKyjgaHefKDgdtEGiugeFtUkj.pkg	KO5ifR1dQ+d7BQBdAbPF0MIIZL+vp4+Pp7+fY1CIR2hQQHAYPv+5zXG9fHSacsI35cjUBbpfrEZjfHADAOSNFPgA	JP0082-PCSG00182_00-MILLIONARTHURPSV	2020/01/01		798128032		2.05	01.00	01.00
PCSG00219	JP	FINAL FANTASY X HD Remaster          [ID: FFX0PKG0PSV0SCEJ]	http://zeus.dl.playstation.net/cdn/JP0082/PCSG00219_00/KIrhjAJXMswYeTkdLRRVWIWrslmAEMxNdZZXYZHqtXzxVUdPjJsFRWrtMROmSHWYdUgePcNUQqphZtTQPqJUVmSgfjLFAdKKzviqj.pkg	KO5ifR1dQ+d7BQBdAbPFyNASZL+bW4RBgLe7QUBwmEGws6sXPv+V6V4+tXJ+RJrh/0vbxU0Tjo7G+OAGAGSxFVAA	JP0082-PCSG00219_00-FFX0PKG0PSV0SCEJ	2020/01/01		3563975328		3.00	01.00	01.02
PCSG00220	JP	FINAL FANTASY X-2 HD Remaster          [ID: FFX2PKG0PSV0SCEJ]	http://zeus.dl.playstation.net/cdn/JP0082/PCSG00220_00/yFadqXOURulOQQrzMhGLRbgbUspTyACohbKFtrVHxKvCfzUrIzDygmOxSfBpLbBFTuajMPibOQhQhGSrQVqqofeGLznsfNBrMgoiQ.pkg	KO5ifR1dQ+d7BQBdAbPFyAhsv5tbhFGAt7tBQHCYQbCzqxc+/4UefPRV5mNJFc/z0wmicxrkRmN8cAMAMugVLwAA	JP0082-PCSG00220_00-FFX2PKG0PSV0SCEJ	2020/01/01		3472403200		3.00	01.00	01.02
PCSG00376	JP	WRC 4 FIA WORLD RALLY CHAMPIONSHIP          [ID: WRC4VITAGAME0000]	http://zeus.dl.playstation.net/cdn/JP0082/PCSG00376_00/oIUOxHyKIGlGlKhxzHNnfeQwvLMRhARKzvYFfrmFukJxgoTXWOinVIiPfWEVVHqGjKnOnCISCKVDrofSWikZyBAWYFpyljVAHIEBr.pkg	KO5ifR1dQ+d7BQBdAbPF2NwMZH94kLNJmGeIo7ujL8gqA3z+87i1P73spsXFTJcJP6M2BnuNxvjgBgAHxRUc	JP0082-PCSG00376_00-WRC4VITAGAME0000	2020/01/01		1513261920		3.15	01.00	01.01
PCSG00436	JP	Divekick          [ID: DIVEKICKPSVJP001]	http://zeus.dl.playstation.net/cdn/JP0082/PCSG00436_00/RrxYSAUaTeeWCbxCzxjGLONgPMbMVJsnLCvoJPkFUNMPpOTxABkyDEnLorEPjLwBupyTLXhvYuedEdoHaMhLoIsJvhWhvhCGDEZXb.pkg	KO5ifR1dQ+d7BQBdAbPFxNgMZL+LZ5irt6ezd0BwGEjaEJ//Sgx335zw7m/JDMMjf9V3vpUajfHBDQBJlhZ0	JP0082-PCSG00436_00-DIVEKICKPSVJP001	2020/01/01		501225696		3.15	01.00	01.01
PCSG00437	JP	Stealth Inc: Ultimate Edition          [ID: STEALTHBSVITAFG0]	http://zeus.dl.playstation.net/cdn/JP0082/PCSG00437_00/YarofNVYnCXPGttyxyCbaGqTidGVZpoLiNErwoUleUYWdHLktJPfROWIIxDeFWCayyvMGuYlKQTCPfNjmXUbCrUYaQTtqFxEnuiKY.pkg	KO5ifR1dQ+d7BQBdAbPFxNgcZH9wiKujT4iHU3CYZ4ijm7sBPv85BqXfPs14dLup9bS2Q/vPqI/G+OAGACLjFSYA	JP0082-PCSG00437_00-STEALTHBSVITAFG0	2020/01/01		184713488		3.15	01.00	01.00
PCSG00438	JP	Teslagrad          [ID: TESLAGRAD0000001]	http://zeus.dl.playstation.net/cdn/JP0082/PCSG00438_00/JP0082-PCSG00438_00-TESLAGRAD0000001_bg_1_2342803c53b57faac99002575c5a77096544378b.pkg	KO5ifR1dQ+d7BQBdAbPFxNgCZH+Ia7CPo3uQowvUTnz+a/GvY/iT++a3t8rLbNG/x9aPxvjgBgAzJxVC	JP0082-PCSG00438_00-TESLAGRAD0000001	2020/01/01		389601216		3.57	01.00	01.00
PCSG00457	JP	CHAOS RINGS Ⅲ Prequel Trilogy          [ID: DIESELPT00112233]	http://zeus.dl.playstation.net/cdn/JP0082/PCSG00457_00/WrSzQNDydRkpLfKrHILcIflYZNIhfqUHgdlmHUAbbbkOtUqxZELMuawbIZeXcCwFtUsTuEbgqnXfKqiYfTUVRBwZGMvwaaWsEwJzI.pkg	KO5ifR1dQ+d7BQBdAbPFxNQcZL+Lp2uwq08A0AGGhkZGxsb4/Le25q1IuvOd3SHbQ1yLfv22Ho3xwQ0A1IYVBwAA	JP0082-PCSG00457_00-DIESELPT00112233	2020/01/01		2627284336		3.15	01.00	01.00
PCSG00460	JP	聖剣伝説RISE of MANA          [ID: RISEOFMANAVITA00]	http://zeus.dl.playstation.net/cdn/JP0082/PCSG00460_00/JP0082-PCSG00460_00-RISEOFMANAVITA00_bg_1_fd4f286e20da4a05341ae076695591997e2dc732.pkg	KO5ifR1dg/J5YXyvAKArYLaYmIHtD/IMdvV383X0cwzzDAEahs9/F0RbHk98f1krWtPX229lDMtojA9uAACK1BQq	JP0082-PCSG00460_00-RISEOFMANAVITA00	2020/01/01		425629392		3.50	01.00	01.01
PCSG00465	JP	デッドマンズ・クルス          [ID: DEADMANSCROSSJPN]	http://zeus.dl.playstation.net/cdn/JP0082/PCSG00465_00/JP0082-PCSG00465_00-DEADMANSCROSSJPN_bg_1_614043bd6244a1a71278d467de5eb7f9b659ed3d.pkg	KO5ifR1dg/J5YXyvAKArYLaYmJmC7HdxdXTxdfQLdg7yDw72CvDD578wh7x1O9W3T79/8MXDT5/sZo/G+OAGAIJDFy8A	JP0082-PCSG00465_00-DEADMANSCROSSJPN	2020/01/01		199359200		3.36	01.00	01.01
PCSG00497	JP	CHAOS RINGS Ⅰ          [ID: DIESEL1000112233]	http://zeus.dl.playstation.net/cdn/JP0082/PCSG00497_00/JP0082-PCSG00497_00-DIESEL1000112233_bg_1_743cd6057c93f386bc9efa007973b936fcbf708a.pkg	KO5ifR1dQ+d7BQBdAbPFxNIcZL+Lp2uwq48hyDpDIyNjY3z+K7vWu0+K03Hr1cp/ugmB0TNHY3xwAwDrwRPl	JP0082-PCSG00497_00-DIESEL1000112233	2020/01/01		505549184		3.36	01.00	01.00
PCSG00498	JP	CHAOS RINGS Ⅱ          [ID: DIESEL2000112233]	http://zeus.dl.playstation.net/cdn/JP0082/PCSG00498_00/JP0082-PCSG00498_00-DIESEL2000112233_bg_1_af53dc0b1c27d1b49fa564aa237337186f787ad4.pkg	KO5ifR1dQ+d7BQBdAbPFxNICZL+Lp2uwq48RyDpDIyNjY3z+u3yq9pvaPsMFf756FmYJ9ziPxvjgBgCBkBTV	JP0082-PCSG00498_00-DIESEL2000112233	2020/01/01		815081936		3.36	01.00	01.00
PCSG00499	JP	CHAOS RINGS Ω          [ID: DIESELOM00112233]	http://zeus.dl.playstation.net/cdn/JP0082/PCSG00499_00/JP0082-PCSG00499_00-DIESELOM00112233_bg_1_313c8e75fd6aaa8da131a1607bf0378eb13f9ee1.pkg	KO5ifR1dQ+d7BQBdAbPFxNISZL+Lp2uwq4+/L9A6QyMjY2N8/lP8Ffvg+uxf105Hyj32vmIUOhrjgxsAAAJ8FbkA	JP0082-PCSG00499_00-DIESELOM00112233	2020/01/01		778088000		3.36	01.00	01.00
