pkg_Title_ID	Region	Sub Type	Title_and_ID2	pkg_link	pkg_Content_ID	Date Added			pkg_File_Size		APP_VER	VERSION
NPJH50553	JP	PSP	メモリーズオフ6 Next Relation ダウンロード版          [ID: MEMOOFF6NRPSPDLV]	http://zeus.dl.playstation.net/cdn/JP0745/NPJH50553_00/lGNrjmXVPaNTvJDJrDtOXixzFgKORyvHAQRGIwKZaVLjyDtMglkWQCRONtwgRDTYCszjbrdcHkYZqDVyKtcHZHnrINTXJDTISqkkw.pkg	JP0745-NPJH50553_00-MEMOOFF6NRPSPDLV	2020/01/01			931344352		01.00	01.01
NPJH50621	JP	PSP	車輪の国、向日葵の少女          [ID: SYARINDLIVERSION]	http://zeus.dl.playstation.net/cdn/JP0745/NPJH50621_00/kUEbqmbtRzXMDGKMcAHQeepDePrUhpeOYpWXIxJvfZWlCWWghNvRDgpXscAiqUiSpOYZUWVdhaefqCGkNUdznnCjXLHgsosEjJRmZ.pkg	JP0745-NPJH50621_00-SYARINDLIVERSION	2020/01/01			1197621936		01.00	01.00
NPJH50641	JP	PSP	DUNAMIS 15          [ID: DUNAMIS15VER0101]	http://zeus.dl.playstation.net/cdn/JP0745/NPJH50641_00/OCopkqHaEJtxWJkjADMsJbSEnEOPSzCpdsbIoDIQQQLjYWjnvtooCrhMUSAHHhMQksJjMlYCIpRQKFsPIgvHqTsmIAUaWJCqXISTK.pkg	JP0745-NPJH50641_00-DUNAMIS15VER0101	2020/01/01			1213116352		01.00	01.01
NPJH50657	JP	PSP	コープスパーティー -THE ANTHOLOGY- サチコの恋愛遊戯・Hysteric Birthday 2U          [ID: CORPSEPARTY2UPSP]	http://zeus.dl.playstation.net/cdn/JP0745/NPJH50657_00/JqKRQBeMlYHjOIPAMVVNxMQLTZYuqfIuDGHkDpgICQzrjRfhJSYswqzfbnChTrtqnZEpJfmURnZDkftEyqIWtNrMwwDmTRwwKkMco.pkg	JP0745-NPJH50657_00-CORPSEPARTY2UPSP	2020/01/01			743142384		01.00	01.01
NPJH90141	JP	PSP	コープスパーティー ブラッドカバー リピーティッドフィアー無料体験版          [ID: CORPSEPARTYBLCRF]	http://zeus.dl.playstation.net/cdn/JP0745/NPJH90141_00/tR8Em3huhbIU2b4R0wbWxfyFSWxqxUwkyUgt1hOtTJQRlM2jUG6dH5WWmSoi5rbWffcUI342oU2tI0eMR5cwMfvRIhmoab83IKKhR.pkg	JP0745-NPJH90141_00-CORPSEPARTYBLCRF	2020/01/01			78732688		01.00	01.00
NPJH90176	JP	PSP	ぱすてるチャイムContinue 無料体験版          [ID: PASTELCHIMECONTI]	http://zeus.dl.playstation.net/cdn/JP0745/NPJH90176_00/eIkJVbI1FLb1I7sbICttS0hDF9bGPcYuhjECtws4U2U03bg8Bl2wvmlVRFoEEdkeqqlesNiRnlp6Lw84S74wNtd3G5nQQm5C1B6c4.pkg	JP0745-NPJH90176_00-PASTELCHIMECONTI	2020/01/01			257202384		01.00	01.00
NPJH90299	JP	PSP	コープスパーティー -THE ANTHOLOGY- サチコの恋愛遊戯・Hysteric Birthday 2U 無料体験版          [ID: CORPSEPARTY2UTRI]	http://zeus.dl.playstation.net/cdn/JP0745/NPJH90299_00/APLoRAxgvFKFVGiyTTlwIrbGLwfpsCjbOZURuxIoyIZjSccHPzqsWnXbjqQdoKxpYcaxwxFCymUMRDWtNNqCwmTxJDpNSFoWKepUR.pkg	JP0745-NPJH90299_00-CORPSEPARTY2UTRI	2020/01/01			92086048		01.00	01.00
NPJH90309	JP	PSP	あの日見た花の名前を僕達はまだ知らない。体験版          [ID: ANOHIMITAHANANON]	http://zeus.dl.playstation.net/cdn/JP0745/NPJH90309_00/iHnRXTjDGrMokVzpboObcxUpxzxupSWXrnbbypNOVMBVxrNsBHigovnmkykYOiblYGVlZCjvtKyloPtogtjwBltMYpFjOmITCPZDs.pkg	JP0745-NPJH90309_00-ANOHIMITAHANANON	2020/01/01			83822416		01.00	01.00
NPJH00055	JP	PSP	美人時計ポータブル          [ID: 0000000000000000]	http://zeus.dl.playstation.net/cdn/JP0746/NPJH00055_00/TtbEFQJcfWsLbgBYBHv2PDt68IPu0p1NipNirGwtUtIjprDj5n5SGfJFVp6twGqSATbil1IwQoqixu7QQTWR7fk5ocry6qlaxLWaq.pkg	JP0746-NPJH00055_00-0000000000000000	2020/01/01			265977952		01.00	01.01
NPJH50054	JP	PSP	LUNAR -HARMONY of SILVER STAR-          [ID: 2009092903480000]	http://zeus.dl.playstation.net/cdn/JP0747/NPJH50054_00/P2cHnRWAOOFbp2R2skopOBLEHW74Ik3p28bIKQUC9GQUK4ioJbMPvTDJtgUqMNO9Uw41w8EJt422FNhotqUEi4iuCb1SteRa5bwT8.pkg	JP0747-NPJH50054_00-2009092903480000	2020/01/01			875661568		none	01.01
NPJH50094	JP	PSP	ミマナ イアルクロニクル          [ID: 0000000000000000]	http://zeus.dl.playstation.net/cdn/JP0747/NPJH50094_00/x6T7Gs3SXmKEg7NMs9jpnRUqW9Gj0FcVc3hVbY6AF3poKqvBa5V3EYjPWHU4yKekiqOD8qGXWfl3j8vI9e0iEiAt4vjf5IJhQiD0I.pkg	JP0747-NPJH50094_00-0000000000000000	2020/01/01			586852592		none	01.00
NPJH50095	JP	PSP	ソルフェージュ ～Sweet harmony～          [ID: 0000000000000000]	http://zeus.dl.playstation.net/cdn/JP0747/NPJH50095_00/JKrelO0RIIfdQ19wqEGsRP4E0mL4m6BaFDgnU34SC7KyFHPU8WbyBBoEFuoUPbGrlOKKrgdJHlyl0xGTI5aAK3TPqYn2DHQme8XjD.pkg	JP0747-NPJH50095_00-0000000000000000	2020/01/01			1385171280		none	01.00
NPJH90020	JP	PSP	ソルフェージュ ～Sweet harmony～          [ID: 0594137561863299]	http://zeus.dl.playstation.net/cdn/JP0747/NPJH90020_00/ObcHYpbaAs1MvBAwiFdmTBsisMwYCrfh81mwxIrpAOe6wcvrR9LTaCT2Ck6r2NGtDgnFlwWikhOKylxt27iqQMaHVlVEkipunqsll.pkg	JP0747-NPJH90020_00-0594137561863299	2020/01/01			43034944		none	01.00
NPJH90044	JP	PSP	(PW)Project Witch 体験版 第一幕          [ID: 0000111122223333]	http://zeus.dl.playstation.net/cdn/JP0747/NPJH90044_00/aMQwhXuAUCmu3UkdqYMKrUYiuwBfnHL3tH1F3FGlkUqP18SfcFOYO2c8LFjv1ySONLT5eHlfWtl4U3ixdeqcciCnXkEJ7buNIuAip.pkg	JP0747-NPJH90044_00-0000111122223333	2020/01/01			33723200		none	01.01
NPJH90047	JP	PSP	(PW)Project Witch 体験版 第四幕          [ID: 0000111122223333]	http://zeus.dl.playstation.net/cdn/JP0747/NPJH90047_00/hxLulhCfTuoUK90QU1TYBC2NnvWlCnAYsDhbXJLcwxYogU3HxD7YjBr53gDrdRbF3X70xgOkvpqCGnr17ninLkoDfgvv8EtRv8ejD.pkg	JP0747-NPJH90047_00-0000111122223333	2020/01/01			57550976		none	01.02
NPJH90073	JP	PSP	LUNAR HARMONY of SILVER STAR 体験版          [ID: 2009100615460000]	http://zeus.dl.playstation.net/cdn/JP0747/NPJH90073_00/XxmJsmME566dGMm6LQ2qglyMfFdujhorqyjusDl0lAGN6Kb3dhbr1MBp5H1FmQIlPFnQLT2a0d9ixI3I64e4UanLW5xNDu7ea3ytI.pkg	JP0747-NPJH90073_00-2009100615460000	2020/01/01			225130624		none	01.01
NPJH90200	JP	PSP	ラグナロク～光と闇の皇女～The First Ending          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP0747/NPJH90200_00/nPniFTRijhjPRyWfUTZIWDAucAoayakLcJCwmROMibQuSgulaysUncOexqYgfrvDrIhzKxMVrOXXjiKBLulblagQztwBidcTchvjT.pkg	JP0747-NPJH90200_00-0000000000000001	2020/01/01			276436336		01.00	01.02
NPJH50242	JP	PSP	ティアーズ・トゥ・ティアラ 花冠の大地 ＰＯＲＴＡＢＬＥ          [ID: 0000000000000000]	http://zeus.dl.playstation.net/cdn/JP0761/NPJH50242_00/BULTXlxLfaFAPdoJXduqpPMqyuTGdiyGWzPacLEgEMfyzIttJrLnjbfYitrUgpeebVAsOesKwGGCeLZgQVYliesyvzOhMPHyCOBwM.pkg	JP0761-NPJH50242_00-0000000000000000	2020/01/01			1274370704		01.00	01.04
NPJH50243	JP	PSP	ティアーズ・トゥ・ティアラ 外伝 アヴァロンの謎 ＰＯＲＴＡＢＬＥ          [ID: 0000000000000000]	http://zeus.dl.playstation.net/cdn/JP0761/NPJH50243_00/rpbovSmfXRdpejWnpJDxdkgnIgLbGsUHzvlcgwJIYfuTyhykonFzovIunSsjepnqUpFhsRBxzBPdfmkPkVPKvVzzknQWjHQxMvolQ.pkg	JP0761-NPJH50243_00-0000000000000000	2020/01/01			1036160304		01.00	01.01
NPJH50882	JP	PSP	うたわれるもの PORTABLE          [ID: 0000000000000000]	http://zeus.dl.playstation.net/cdn/JP0761/NPJH50882_00/pWKkLtdNvZYoYGfPOafnqiPSsKAxBBDDgOSCObcUVXxDgmFoZaVJgMsutPQgSqPWFmuUGzUWXTLIKztWjlvFjQHLcoxzVkampzaIm.pkg	JP0761-NPJH50882_00-0000000000000000	2020/01/01			717999328		none	01.00
NPJH90119	JP	PSP	ティアーズ・トゥ・ティアラ 花冠の大地 ＰＯＲＴＡＢＬＥ 体験版          [ID: 0000000000000000]	http://zeus.dl.playstation.net/cdn/JP0761/NPJH90119_00/wIq7h39tcolsBoebq5Nj7kbm0kviv5350LAleRUrtM3dx3mxvV3D75Dx9WDyrCAN4HOgi8kW0xDT9fqQFPTKvSBqHI5pEffAuhNLH.pkg	JP0761-NPJH90119_00-0000000000000000	2020/01/01			287558512		01.00	01.01
NPJH90206	JP	PSP	ToHeart2ダンジョントラベラーズ 体験版          [ID: T2DT2011AQUAPLUS]	http://zeus.dl.playstation.net/cdn/JP0761/NPJH90206_00/IvckaEdxOzqGDUphrbpEJdzgoJiFTkbQmEKjKPLFbGhMTzaKtJPVLwvxpQOCfAZAwOlBVbecSGirnVJQMwFKfHXMFvVHiYFYUzpvU.pkg	JP0761-NPJH90206_00-T2DT2011AQUAPLUS	2020/01/01			223358976		01.00	01.02
NPJH90334	JP	PSP	ダンジョントラベラーズ2 体験版          [ID: DT2TRIALVERSIONV]	http://zeus.dl.playstation.net/cdn/JP0761/NPJH90334_00/MfCdCWUVntxQbYEmtERqPIztBYFkjtnJZYcaywIVxnxxXRFvMQPGgyaggaRIbkwEowFzqFKkmimbEKbMFNRIPRumuQQTmhUCoYFdT.pkg	JP0761-NPJH90334_00-DT2TRIALVERSIONV	2020/01/01			192429664		01.00	01.01
NPJG00001	JP	PSP	昇天ビート          [ID: SYOTENBEAT000001]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00001_00/W2lT1bQETpBYS9qS2j8bmLeOW2FpcnLIWyHeMANhxBmpVpRrbXfJRqwH9yv8ppk3vtnLa9Nbf1AyF1OaJ6ynGsCvLvGLjjmWWXjVA.pkg	JP9000-NPJG00001_00-SYOTENBEAT000001	2020/01/01			237333744		none	01.00
NPJG00002	JP	PSP	サルゲッチュ ピポサル戦記          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00002_00/hSfybx7CvdkNSbVMva2eRIs4TBGOx60gnlYoSR2YM0CKMiPPqWrRuJP6MMrSvBVm6eHN18mQdPDrDSQa9chvdNSbxiW22wJdSAUR7.pkg	JP9000-NPJG00002_00-0000000000000001	2020/01/01			242717904		none	1.00
NPJG00003	JP	PSP	－どこでもいっしょ－レッツ学校！ トレーニング編          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00003_00/9jHk5Bjp0Vq26ccNNY3EmDK9S6FhtFlkYkKX8pdG27uWxPs19FnTiUMfunUlS3yRUo1tA32wnuUvJ7DWWBQO5BgbwVRR4Wx74RXVW.pkg	JP9000-NPJG00003_00-0000000000000001	2020/01/01			35192928		none	01.00
NPJG00004	JP	PSP	flOw          [ID: FLOWPSPDOWNLOAD1]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00004_00/qnJkc6fUfavnVQYg3w4Fc97vqf6VV4gWTV5tGrD4XW0Qf6x80Cb9ItsBIpiu6VN6qfD5AsJdV7haI9NfjRDajSsO4S0nMq5DDpJyw.pkg	JP9000-NPJG00004_00-FLOWPSPDOWNLOAD1	2020/01/01			94538656		none	01.00
NPJG00006	JP	PSP	クランク＆ラチェット マル秘ミッション☆イグニッション          [ID: SECRETAGENTCLANK]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00006_00/6H1kfNo6lTEiCl3CbdFSQI6bIoXKE5PbrKnd7T2KRxjY4FUP7k2Tq9NXMsjxotUujyCKuhoDDcDaQPD6Gio6bQr4FXfyb1WoCbV0X.pkg	JP9000-NPJG00006_00-SECRETAGENTCLANK	2020/01/01			920079264		none	01.00
NPJG00007	JP	PSP	勇者のくせになまいきだor2          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00007_00/rHy21BeyafODKMT1Qg83QLEO3HoR8uWBLv0OG8JJneNcVy1CxlAwgjVY5yGKDmjkjKEOjiQwuwSf0usQLi43Y1ocJtn5cwNGT3Pn7.pkg	JP9000-NPJG00007_00-0000000000000001	2020/01/01			124557728		none	01.00
NPJG00008	JP	PSP	ＢＬＥＡＣＨ～ソウル・カーニバル～          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00008_00/3QQHQ7RCLe5mtamoByDWfFlP14N5EWGVEBm2sJ2lC3A04K7JJ47UW5YQ3qs4rUQUkijGa0O4xuNg4vfOR821beu0P1OlWw22htEYI.pkg	JP9000-NPJG00008_00-0000000000000001	2020/01/01			481659264		none	01.02
NPJG00010	JP	PSP	PATAPON® 2 ドンチャカ♪          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00010_00/CwcR4elL8ynH8DkGnUYJN9UUV5na5xgH4bOjDkA415d3lOcNsPnPDV6qXIAHnipXQv10ne05cIiXJ1OXgNLgi2lX4emYLFb6pLK1D.pkg	JP9000-NPJG00010_00-0000000000000001	2020/01/01			367652240		none	01.00
NPJG00011	JP	PSP	LocoRoco® 2          [ID: LOCOROCO2RELEASE]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00011_00/sta9hbfdwRSTehihN2fClcWnBFLs9NlbYW04JNXRE8cRf0uF30fYecJU9kyBSJtmUv2X4W4EhwhCIELberFK1QdWvhRwqP7JOWKsE.pkg	JP9000-NPJG00011_00-LOCOROCO2RELEASE	2020/01/01			1651803424		none	01.02
NPJG00013	JP	PSP	STAR STRIKE®PORTABLE          [ID: GPCSUPERST000001]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00013_00/axnmg3inPRTl6tdEYcf8pDhXBihg3mj6D0cy5Db7DBd2sDHetUuOxTXemErpFEVs897HcgjTlMt9WwwQPtP8qITj3eEapI1o03FRP.pkg	JP9000-NPJG00013_00-GPCSUPERST000001	2020/01/01			76423936		none	01.00
NPJG00014	JP	PSP	サルゲッチュ サルサル大作戦          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00014_00/on2UP54W40OraHApvAA3btTciv26Agd0LkwIfC4aFxSEB2w1PDf2AwNBkg6TqsJUcx7SkckQWerp8UsTcPmG6DQvDKbCwPuI1Uk0H.pkg	JP9000-NPJG00014_00-0000000000000001	2020/01/01			372302592		none	01.00
NPJG00015	JP	PSP	ラチェット＆クランク ５          [ID: RC5PSN0000000000]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00015_00/I1Ye5oi56rsHNsyg53yUvYnfI2ypDFxtdaKcQocGBeBxyeVAP4Rwnugw6SSgpI6nmFVIdaXR7P5iNjABvWcDAmDU7JgoqMWTdD91Q.pkg	JP9000-NPJG00015_00-RC5PSN0000000000	2020/01/01			674441600		none	01.00
NPJG00016	JP	PSP	銃声とダイヤモンド          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00016_00/7x3XPagwSeAYVFBMtwR4nSHdFvtY8UW6mfIO8lsYySH7GjdPVWhhtofd5FYVYkKjNPprHoOiak5ASw9f24R9jVr7FeMsHExvQ5PUj.pkg	JP9000-NPJG00016_00-0000000000000001	2020/01/01			614503920		none	01.00
NPJG00017	JP	PSP	Everyday Shooter          [ID: EVERYDAYSHOOTER1]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00017_00/JRD2cMbGrqcQH0d8gNWKNkNWQ8EFSANKvpP0F2YcTNy3RXdqYS6bNn75VGmdXPSi7pRy6LouapM9xvrjw0dhlIthY35H4MHeEB9YI.pkg	JP9000-NPJG00017_00-EVERYDAYSHOOTER1	2020/01/01			49283360		none	01.00
NPJG00019	JP	PSP	みんなのGOLF ポータブル２          [ID: 0000111122223333]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00019_00/WmwLYQudA4JwI1weTBRcuwO0J0FLEqXm3B1ta3Y4g7O76aRpfVt8Y2Cu2R9BxImKOfrxGgfQjmPlqBqPaXsEehtkHQTr1bxaI1OhX.pkg	JP9000-NPJG00019_00-0000111122223333	2020/01/01			929959856		none	01.00
NPJG00020	JP	PSP	クルトン          [ID: 0000000000000000]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00020_00/ag0G4ExMFTJnUw0CunsleYuqR8FvLjLME50GSXemWSDLJ5h9gmuGGG5owX58QyVGrWsIBeu6jELs4WkMGlVYTu7iLwF8jftN111Ug.pkg	JP9000-NPJG00020_00-0000000000000000	2020/01/01			26809488		none	01.00
NPJG00021	JP	PSP	BLEACH ヒート・ザ・ソウル6          [ID: 0000111122223333]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00021_00/ix76ydvLdXTC0pRmgO12xBlTceBOFFbWt84tBPrDpH1IH7xLSo8ddGgnDSOcrc8doYcuiHyI7n5qRflBWWGp8X6fbSWyfCP3wRLhK.pkg	JP9000-NPJG00021_00-0000111122223333	2020/01/01			571142416		none	01.01
NPJG00022	JP	PSP	みんなのスッキリ™          [ID: 0000111122223333]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00022_00/T9xPsBq0cdqKasWEKgrFPoGYGCn1D29w4xHiAJJe3LMEXanrrGWqBFvQrJ5dDCXGESFkuqihDpouoY8K1kGjKM1Ymii9546e37VIK.pkg	JP9000-NPJG00022_00-0000111122223333	2020/01/01			316784352		none	01.00
NPJG00023	JP	PSP	ぼくのなつやすみ®４          [ID: 0000000000000102]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00023_00/NvuF4joaTksHPpbHUjPk5xFm8kaqShCUOt5ahqCND4DswVQCWRxTTHNLuGwVa46WRIsOT2u0KD5cPurLH0J7ueVpxmnTAEm9bHb4q.pkg	JP9000-NPJG00023_00-0000000000000102	2020/01/01			446301968		none	01.02
NPJG00025	JP	PSP	TRICK×LOGIC™          [ID: 0000000000S00000]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00025_00/v4lRogQoOCMce9sye4YB7FynK63DgpHUpsx2xaKYYF6QDxorcx89rv4bTpAIoQBCq8FnO0sB3sdWTqDUSunn4T2peJgwQgtvkXOd6.pkg	JP9000-NPJG00025_00-0000000000S00000	2020/01/01			360328752		none	01.00
NPJG00034	JP	PSP	LocoRoco®-Midnight Carnival-          [ID: LOCOROCOMCGAME01]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00034_00/OGaeWJ5U4GNM3SH9xwYqVf1Tr4dkQuqAPisX6uIvf7WdUNiscK9j2IarRt9AAHqEnB31mhUPv1YD0YIogEUipSRTee3iGlxfc3C9m.pkg	JP9000-NPJG00034_00-LOCOROCOMCGAME01	2020/01/01			175270896		none	01.00
NPJG00036	JP	PSP	みんなのテニス® ポータブル          [ID: 0000111122223333]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00036_00/7YrDwILwrrTHjvXDO6km6uB9SHMto9EF0E5Agq6JckIfTgO3rm79UXypWk41DKeavSbfXdAPhEpapChwgVfBJ9egRNS74BasFCoQj.pkg	JP9000-NPJG00036_00-0000111122223333	2020/01/01			1098886624		01.00	01.02
NPJG00045	JP	PSP	ぽっちゃり☆プリンセス ポータブル          [ID: FATPRINCESSFCPSP]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00045_00/3uxfAOGfPptDlB5cUsxEQqfFtLP3ciAJRMxjpTAiWJIepDwDgsaXBhgvLh72bQLGm8iWMKM0osSWGMDNa102BfwHWsXmIT51yfPdu.pkg	JP9000-NPJG00045_00-FATPRINCESSFCPSP	2020/01/01			135888192		01.00	01.00
NPJG00054	JP	PSP	PATAPON          [ID: 0000000000000000]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00054_00/HNUqnyaD2aIj3PuHNFH8CWcgUrRo7FBvlprabUiA1lyf5mjKcstSkofwOUE5Lb9wjqpFuQ6HFCokbccKnXMIFYS3crkCjxtgQTPCj.pkg	JP9000-NPJG00054_00-0000000000000000	2020/01/01			326249856		none	01.00
NPJG00057	JP	PSP	LocoRoco          [ID: 0000000000000000]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00057_00/tpAHGedCSMKjd7cFyn6h86rEA5rsfnQUbiPrb7ngsrPnJq7Ka9RCWT7Ldph3tQgbme3UEYoKWEkDUins6snOP1i1op2WCWE8bBSwE.pkg	JP9000-NPJG00057_00-0000000000000000	2020/01/01			529839712		none	01.00
NPJG00069	JP	PSP	勇者のくせになまいきだ。          [ID: 0000000000000000]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00069_00/N2cQkysoMGH50FGmX5OnQEiwLunsSQh1we8MC5spQkiAnGVv41uvnT01aN7l2W8ubveI3eVNKQfjDYkec6NIfIXGPcvXegaXne1yk.pkg	JP9000-NPJG00069_00-0000000000000000	2020/01/01			57834752		none	01.00
NPJG00070	JP	PSP	ＢＬＥＡＣＨ～ソウル・カーニバル２～          [ID: 0000000000000000]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00070_00/TpK1j1LmJuEYubItJSX62BBJAY5wEOICBLNHXO7HQYYNX7cQ65IDLeoA43CYLP8tsbQLNjIQUMdPha7Blij5uB3ewaIocPeV9JkuR.pkg	JP9000-NPJG00070_00-0000000000000000	2020/01/01			1233444528		none	01.00
NPJG00071	JP	PSP	100万トンのバラバラ™          [ID: 0000111122223333]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00071_00/oVkxs0hqt1cNd3MfMkmQKwBatyj2s7A7dUGKcgoQ82SMFeJexPehj2PM3VrEkUIWErXiotVLgUqJv1JFNXm5kXN2dPITHGamH7jN5.pkg	JP9000-NPJG00071_00-0000111122223333	2020/01/01			200138608		01.00	01.00
NPJG00073	JP	PSP	LittleBigPlanet™          [ID: LBPPSPJFULL00001]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00073_00/EdgXMYskmxcKwltJt0EJnJnmkU14Q2XSSwOQvkqVwfMQaa13JiKLA6rDnSjymb90snYR30mIU4HG8BafrOWcbV9cXkADkkgAKbvqG.pkg	JP9000-NPJG00073_00-LBPPSPJFULL00001	2020/01/01			1390173072		01.01	01.01
NPJG00074	JP	PSP	勇者のくせになまいきだ:3D          [ID: Y3D0000000000001]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00074_00/g6RMTpULJNj6R0XcOq3o6NGWc76mAkP1vTHtreQ8gWylutrEodPPMjXG12rdbIBXJs2771vyDq0GwprQFwtRcBKYX3bGmT9yqKIrB.pkg	JP9000-NPJG00074_00-Y3D0000000000001	2020/01/01			222086384		01.00	01.01
NPJG00077	JP	PSP	まき割り２          [ID: MAKIWARI20000000]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00077_00/743Rl0rLrE3hlc875T7LFKtQQCaRfkTlbKAFuqNAt6bovFl8bMi7eedqbCWCCGe7wxwJlCvGc7IOAO8a4lldiyM3wnn7wj2v6o0fG.pkg	JP9000-NPJG00077_00-MAKIWARI20000000	2020/01/01			7107136		01.00	01.00
NPJG00078	JP	PSP	クサイモン2          [ID: KUSAIMON20000000]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00078_00/BeXRyxFP6KtMIItLLMmtwjIqQ4IGv3vHva7CEuu0sWmMH6AEpmaIiRnF0GcXLONYwoNJJcXJPct1T0YLwbFIJLN7RLXOso3KMUjXr.pkg	JP9000-NPJG00078_00-KUSAIMON20000000	2020/01/01			8232624		01.00	01.00
NPJG00079	JP	PSP	ボールペン工場２          [ID: BALLPEN200000000]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00079_00/fXL72FeNI8QA0vN0XM9fuHiD52q3lUxjg2cxxqVRqknjxR3WVSNjtskouypM6tdWsoAkLoYVt3GE8wqcRbnVlsVNr0jXVJn064RSx.pkg	JP9000-NPJG00079_00-BALLPEN200000000	2020/01/01			7921824		01.00	01.00
NPJG00115	JP	PSP	INFLUENCE™          [ID: 0000111122223333]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00115_00/YW1bNS2F0tWxjnOIeq2NqeApP6EDCIdusJyrsiW1fxe0VIPo54Md8tSteGY2a9SERyxhw7iOjrS1F8prbKDSqv7R2Y6OAHkAjRQ6w.pkg	JP9000-NPJG00115_00-0000111122223333	2020/01/01			54264832		01.00	01.00
NPJG00118	JP	PSP	ぼくのなつやすみ®ポータブル２          [ID: 1000000000000101]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00118_00/IEYI2Xmh7eDrQh5XWhADINQno3n6fjGVoJOfpqxX0TQnFsFAta2IiqlRpVvrg0B7y1TLVG4dAoBn6vgFoF4Ogx3qgnBJxafr9fSc8.pkg	JP9000-NPJG00118_00-1000000000000101	2020/01/01			647755680		01.00	01.01
NPJG00120	JP	PSP	God of War®:降誕の刻印          [ID: GODOFWARGOS00001]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00120_00/yRk47sJ11dLjkTvhIPvhHnqdCttlJXJBqAhLyvsV8P1WrrpyvxaKjxM6GXutGKkIjJP8II4Y6qaASeYY9jALvwCAj84qjS3F6xXrw.pkg	JP9000-NPJG00120_00-GODOFWARGOS00001	2020/01/01			1048974720		01.00	01.00
NPJG00122	JP	PSP	PATAPON® 3          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00122_00/WNjDsVkfoRgxnVZkRycueDqJdJJcnQPiveQJONfJnsgOUFxHKBGHglRznyHKTzqyAexGxayRPblFHCiGXBrBaUtuoahparyPqJumf.pkg	JP9000-NPJG00122_00-0000000000000001	2020/01/01			385040448		01.00	01.00
NPJG00124	JP	PSP	俺の屍を越えてゆけ          [ID: ORESHIKAREMAKE00]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00124_00/XpnoSHHHuQiekuTvNvVqNdGBkuvyyDAbPFRWUjIWqSNYyldoaZVfxamudIokdlKswiktVZRUadrxQiFzaBZnMerFvHibmyHMZcJaX.pkg	JP9000-NPJG00124_00-ORESHIKAREMAKE00	2020/01/01			467950800		01.01	02.00
NPJG00126	JP	PSP	MyStylist®          [ID: 0000011111222222]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00126_00/CILEagJMEJDBYgoiDPLhZUeqOljSdSqFxBtwEReVIdYynuieXxwFSJjanlYLZVdkqgfRWrpoFiiZSsjmaRNTfsIDdrHjsQcTeOlPA.pkg	JP9000-NPJG00126_00-0000011111222222	2020/01/01			112904432		none	01.00
NPJG90011	JP	PSP	PATAPON 体験版          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG90011_00/HjHfmT2r36PPstp3VydTvX1OwLViVRMaAYq4w5W8Cm9B3rbUMGr8iAg3xDM4Cd7QxLyMpFYeAaHcHAFklGAJtFmfM230BqcBFJw0o.pkg	JP9000-NPJG90011_00-0000000000000001	2020/01/01			41377328		none	01.00
